"ER_N=300_p=0.007324",300.000000, 294, 614, 2.046667, -0.031476, 102.306808, 2.471080, 191.433380, 0.734427, 17, 4.066667, 1178.666504, 118, 0.606667
"ER_N=300_p=0.007375",300.000000, 297, 684, 2.280000, 0.013302, 84.940941, 2.575559, 189.258240, 0.741823, 19, 4.526667, 1428.785156, 72, 0.763333
"ER_N=300_p=0.007425",300.000000, 293, 641, 2.136667, 0.014478, 83.736931, 2.484825, 194.402603, 0.746615, 17, 4.243333, 1337.237549, 87, 0.713333
"ER_N=300_p=0.007475",300.000000, 299, 658, 2.193333, 0.020933, 92.973022, 2.438577, 191.159515, 0.738906, 17, 4.356667, 1146.835571, 96, 0.683333
"ER_N=300_p=0.007525",300.000000, 299, 658, 2.193333, -0.025593, 85.595909, 2.457350, 194.939499, 0.744479, 17, 4.383333, 1122.916626, 83, 0.726667
"ER_N=300_p=0.007575",300.000000, 296, 686, 2.286667, 0.012774, 81.380829, 2.477962, 201.042282, 0.733021, 17, 4.560000, 1417.920288, 78, 0.743333
"ER_N=300_p=0.007625",300.000000, 298, 712, 2.373333, 0.006620, 80.961510, 2.532020, 196.289352, 0.739375, 17, 4.723333, 1374.035645, 61, 0.800000
"ER_N=300_p=0.007676",300.000000, 297, 730, 2.433333, -0.017049, 69.663597, 2.485960, 185.395370, 0.756771, 17, 4.840000, 1386.319702, 52, 0.830000
"ER_N=300_p=0.007726",300.000000, 299, 718, 2.393333, -0.006261, 76.721352, 2.483765, 196.810837, 0.739583, 16, 4.756667, 1195.237305, 59, 0.806667
"ER_N=300_p=0.007776",300.000000, 295, 668, 2.226667, 0.007835, 75.744621, 2.465704, 203.517075, 0.745104, 17, 4.440000, 1373.920166, 74, 0.756667
"ER_N=300_p=0.007826",300.000000, 299, 726, 2.420000, -0.009177, 73.846184, 2.494674, 190.856750, 0.745104, 18, 4.810000, 1540.173340, 56, 0.816667
"ER_N=300_p=0.007876",300.000000, 300, 751, 2.503333, 0.015069, 89.601082, 2.584120, 188.634460, 0.751615, 18, 4.986667, 1237.946899, 69, 0.773333
"ER_N=300_p=0.007926",300.000000, 297, 715, 2.383333, 0.000455, 93.329254, 2.574357, 202.983353, 0.725260, 16, 4.723333, 1390.035645, 88, 0.710000
"ER_N=300_p=0.007977",300.000000, 295, 694, 2.313333, 0.005006, 81.089600, 2.499097, 186.088745, 0.747708, 16, 4.600000, 1482.000122, 72, 0.760000
"ER_N=300_p=0.008027",300.000000, 298, 723, 2.410000, 0.012698, 80.768181, 2.479134, 204.057297, 0.735260, 18, 4.796667, 1512.597290, 78, 0.743333
"ER_N=300_p=0.008077",300.000000, 299, 729, 2.430000, -0.018324, 81.628555, 2.536983, 197.119232, 0.744583, 18, 4.846667, 1342.946777, 68, 0.776667
